Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),hour,day,month,weekday,is_outlier
2025-01-01 00:00:00,Kosovo,Kosovo,XK,612.16,667.76,17.69,13.36,0,1,1,2,False
2025-01-01 01:00:00,Kosovo,Kosovo,XK,641.81,699.26,13.88,9.22,1,1,1,2,False
2025-01-01 02:00:00,Kosovo,Kosovo,XK,643.12,701.16,13.56,8.28,2,1,1,2,False
2025-01-01 03:00:00,Kosovo,Kosovo,XK,641.53,699.58,13.67,8.54,3,1,1,2,False
2025-01-01 04:00:00,Kosovo,Kosovo,XK,647.2,705.28,13.03,8.3,4,1,1,2,False
2025-01-01 05:00:00,Kosovo,Kosovo,XK,641.0,698.71,13.81,9.2,5,1,1,2,False
2025-01-01 06:00:00,Kosovo,Kosovo,XK,661.83,719.93,11.39,7.84,6,1,1,2,False
2025-01-01 07:00:00,Kosovo,Kosovo,XK,655.29,712.37,12.91,8.79,7,1,1,2,False
2025-01-01 08:00:00,Kosovo,Kosovo,XK,630.64,686.11,16.69,11.92,8,1,1,2,False
2025-01-01 09:00:00,Kosovo,Kosovo,XK,603.35,657.73,20.31,15.34,9,1,1,2,False
2025-01-01 10:00:00,Kosovo,Kosovo,XK,589.75,643.39,21.98,17.38,10,1,1,2,False
2025-01-01 11:00:00,Kosovo,Kosovo,XK,595.48,649.61,21.13,16.56,11,1,1,2,False
2025-01-01 12:00:00,Kosovo,Kosovo,XK,607.45,662.15,19.4,14.86,12,1,1,2,False
2025-01-01 13:00:00,Kosovo,Kosovo,XK,629.78,685.62,15.9,12.44,13,1,1,2,False
2025-01-01 14:00:00,Kosovo,Kosovo,XK,601.49,655.52,19.33,16.4,14,1,1,2,False
2025-01-01 15:00:00,Kosovo,Kosovo,XK,567.8,618.85,23.84,22.29,15,1,1,2,False
2025-01-01 16:00:00,Kosovo,Kosovo,XK,552.34,602.44,25.82,24.16,16,1,1,2,False
2025-01-01 17:00:00,Kosovo,Kosovo,XK,561.53,612.24,24.63,22.85,17,1,1,2,False
2025-01-01 18:00:00,Kosovo,Kosovo,XK,579.47,631.45,22.26,20.16,18,1,1,2,False
2025-01-01 19:00:00,Kosovo,Kosovo,XK,585.58,638.39,21.31,18.76,19,1,1,2,False
2025-01-01 20:00:00,Kosovo,Kosovo,XK,596.32,649.83,19.98,17.28,20,1,1,2,False
2025-01-01 21:00:00,Kosovo,Kosovo,XK,584.66,637.93,21.45,17.9,21,1,1,2,False
2025-01-01 22:00:00,Kosovo,Kosovo,XK,597.1,651.52,19.76,15.57,22,1,1,2,False
2025-01-01 23:00:00,Kosovo,Kosovo,XK,624.05,680.45,16.29,11.13,23,1,1,2,False
2025-01-02 00:00:00,Kosovo,Kosovo,XK,638.94,696.28,14.32,9.25,0,2,1,3,False
2025-01-02 01:00:00,Kosovo,Kosovo,XK,644.67,702.21,13.55,8.88,1,2,1,3,False
2025-01-02 02:00:00,Kosovo,Kosovo,XK,643.34,700.78,13.69,9.26,2,2,1,3,False
2025-01-02 03:00:00,Kosovo,Kosovo,XK,640.14,697.63,13.95,9.55,3,2,1,3,False
2025-01-02 04:00:00,Kosovo,Kosovo,XK,643.74,701.54,13.43,9.29,4,2,1,3,False
2025-01-02 05:00:00,Kosovo,Kosovo,XK,657.97,715.85,11.75,8.91,5,2,1,3,False
2025-01-02 06:00:00,Kosovo,Kosovo,XK,690.97,749.85,7.7,6.24,6,2,1,3,False
2025-01-02 07:00:00,Kosovo,Kosovo,XK,603.42,661.33,16.78,15.25,7,2,1,3,False
2025-01-02 08:00:00,Kosovo,Kosovo,XK,533.0,589.64,24.73,23.1,8,2,1,3,False
2025-01-02 09:00:00,Kosovo,Kosovo,XK,514.45,569.44,27.91,25.79,9,2,1,3,False
2025-01-02 10:00:00,Kosovo,Kosovo,XK,519.8,575.17,27.37,24.92,10,2,1,3,False
2025-01-02 11:00:00,Kosovo,Kosovo,XK,516.19,571.42,27.76,25.49,11,2,1,3,False
2025-01-02 12:00:00,Kosovo,Kosovo,XK,523.69,579.43,26.51,24.47,12,2,1,3,False
2025-01-02 13:00:00,Kosovo,Kosovo,XK,562.04,618.04,22.01,20.51,13,2,1,3,False
2025-01-02 14:00:00,Kosovo,Kosovo,XK,576.01,627.48,22.83,21.65,14,2,1,3,False
2025-01-02 15:00:00,Kosovo,Kosovo,XK,541.31,590.09,27.36,26.69,15,2,1,3,False
2025-01-02 16:00:00,Kosovo,Kosovo,XK,537.74,585.95,28.01,27.18,16,2,1,3,False
2025-01-02 17:00:00,Kosovo,Kosovo,XK,536.25,584.25,28.24,27.46,17,2,1,3,False
2025-01-02 18:00:00,Kosovo,Kosovo,XK,546.35,595.23,26.92,25.81,18,2,1,3,False
2025-01-02 19:00:00,Kosovo,Kosovo,XK,570.67,621.6,23.54,22.19,19,2,1,3,False
2025-01-02 20:00:00,Kosovo,Kosovo,XK,591.06,643.99,20.46,19.2,20,2,1,3,False
2025-01-02 21:00:00,Kosovo,Kosovo,XK,583.52,636.12,21.58,19.58,21,2,1,3,False
2025-01-02 22:00:00,Kosovo,Kosovo,XK,587.64,640.7,21.06,18.47,22,2,1,3,False
2025-01-02 23:00:00,Kosovo,Kosovo,XK,621.73,677.75,16.58,12.37,23,2,1,3,False
2025-01-03 00:00:00,Kosovo,Kosovo,XK,625.3,681.54,16.06,11.95,0,3,1,4,False
2025-01-03 01:00:00,Kosovo,Kosovo,XK,640.15,696.92,14.21,10.59,1,3,1,4,False
2025-01-03 02:00:00,Kosovo,Kosovo,XK,649.91,707.09,12.98,9.79,2,3,1,4,False
2025-01-03 03:00:00,Kosovo,Kosovo,XK,657.88,715.41,11.97,9.06,3,3,1,4,False
2025-01-03 04:00:00,Kosovo,Kosovo,XK,663.1,720.77,11.34,8.78,4,3,1,4,False
2025-01-03 05:00:00,Kosovo,Kosovo,XK,653.67,710.65,12.52,10.56,5,3,1,4,False
2025-01-03 06:00:00,Kosovo,Kosovo,XK,640.62,694.51,15.04,14.55,6,3,1,4,False
2025-01-03 07:00:00,Kosovo,Kosovo,XK,591.96,647.22,19.01,18.78,7,3,1,4,False
2025-01-03 08:00:00,Kosovo,Kosovo,XK,543.85,597.75,24.85,24.41,8,3,1,4,False
2025-01-03 09:00:00,Kosovo,Kosovo,XK,522.79,575.15,28.04,27.07,9,3,1,4,False
2025-01-03 10:00:00,Kosovo,Kosovo,XK,516.76,568.52,29.03,27.92,10,3,1,4,False
2025-01-03 11:00:00,Kosovo,Kosovo,XK,530.09,582.26,27.31,26.52,11,3,1,4,False
2025-01-03 12:00:00,Kosovo,Kosovo,XK,556.21,609.44,23.98,23.29,12,3,1,4,False
2025-01-03 13:00:00,Kosovo,Kosovo,XK,574.58,627.13,22.3,21.76,13,3,1,4,False
2025-01-03 14:00:00,Kosovo,Kosovo,XK,537.42,586.64,27.47,27.04,14,3,1,4,False
2025-01-03 15:00:00,Kosovo,Kosovo,XK,480.79,528.74,33.37,33.2,15,3,1,4,False
2025-01-03 16:00:00,Kosovo,Kosovo,XK,477.78,523.95,34.71,34.4,16,3,1,4,False
2025-01-03 17:00:00,Kosovo,Kosovo,XK,489.12,534.6,34.02,33.6,17,3,1,4,False
2025-01-03 18:00:00,Kosovo,Kosovo,XK,489.65,534.7,34.31,33.58,18,3,1,4,False
2025-01-03 19:00:00,Kosovo,Kosovo,XK,496.3,541.69,33.61,32.68,19,3,1,4,False
2025-01-03 20:00:00,Kosovo,Kosovo,XK,516.36,563.92,30.62,29.15,20,3,1,4,False
2025-01-03 21:00:00,Kosovo,Kosovo,XK,516.25,564.36,30.42,28.45,21,3,1,4,False
2025-01-03 22:00:00,Kosovo,Kosovo,XK,530.27,581.15,27.41,25.7,22,3,1,4,False
2025-01-03 23:00:00,Kosovo,Kosovo,XK,555.23,606.82,25.2,21.24,23,3,1,4,False
2025-01-04 00:00:00,Kosovo,Kosovo,XK,582.33,635.75,21.57,17.56,0,4,1,5,False
2025-01-04 01:00:00,Kosovo,Kosovo,XK,606.07,660.71,18.49,15.11,1,4,1,5,False
2025-01-04 02:00:00,Kosovo,Kosovo,XK,624.26,680.08,16.05,12.9,2,4,1,5,False
2025-01-04 03:00:00,Kosovo,Kosovo,XK,629.39,685.84,15.28,11.84,3,4,1,5,False
2025-01-04 04:00:00,Kosovo,Kosovo,XK,635.03,691.48,14.69,11.48,4,4,1,5,False
2025-01-04 05:00:00,Kosovo,Kosovo,XK,614.25,669.02,17.55,14.86,5,4,1,5,False
2025-01-04 06:00:00,Kosovo,Kosovo,XK,588.14,640.02,21.46,19.55,6,4,1,5,False
2025-01-04 07:00:00,Kosovo,Kosovo,XK,562.34,612.5,24.88,23.29,7,4,1,5,False
2025-01-04 08:00:00,Kosovo,Kosovo,XK,571.13,624.24,22.53,21.0,8,4,1,5,False
2025-01-04 09:00:00,Kosovo,Kosovo,XK,568.51,623.48,21.96,20.26,9,4,1,5,False
2025-01-04 10:00:00,Kosovo,Kosovo,XK,558.43,614.3,22.63,20.62,10,4,1,5,False
2025-01-04 11:00:00,Kosovo,Kosovo,XK,573.42,630.48,20.58,18.15,11,4,1,5,False
2025-01-04 12:00:00,Kosovo,Kosovo,XK,587.58,644.7,19.17,16.7,12,4,1,5,False
2025-01-04 13:00:00,Kosovo,Kosovo,XK,572.91,626.25,22.29,20.46,13,4,1,5,False
2025-01-04 14:00:00,Kosovo,Kosovo,XK,482.62,528.3,35.0,34.19,14,4,1,5,False
2025-01-04 15:00:00,Kosovo,Kosovo,XK,465.42,514.96,34.31,33.93,15,4,1,5,False
2025-01-04 16:00:00,Kosovo,Kosovo,XK,464.88,514.03,34.38,34.0,16,4,1,5,False
2025-01-04 17:00:00,Kosovo,Kosovo,XK,467.79,516.85,34.07,33.7,17,4,1,5,False
2025-01-04 18:00:00,Kosovo,Kosovo,XK,472.4,521.69,33.64,33.17,18,4,1,5,False
2025-01-04 19:00:00,Kosovo,Kosovo,XK,480.97,528.53,33.89,33.09,19,4,1,5,False
2025-01-04 20:00:00,Kosovo,Kosovo,XK,518.11,566.03,30.24,28.7,20,4,1,5,False
2025-01-04 21:00:00,Kosovo,Kosovo,XK,531.51,581.42,28.09,25.69,21,4,1,5,False
2025-01-04 22:00:00,Kosovo,Kosovo,XK,554.39,605.93,25.35,21.56,22,4,1,5,False
2025-01-04 23:00:00,Kosovo,Kosovo,XK,601.35,656.61,19.03,14.18,23,4,1,5,False
2025-01-05 00:00:00,Kosovo,Kosovo,XK,611.12,667.47,17.54,12.34,0,5,1,6,False
2025-01-05 01:00:00,Kosovo,Kosovo,XK,614.11,669.9,17.3,13.24,1,5,1,6,False
2025-01-05 02:00:00,Kosovo,Kosovo,XK,629.65,686.09,15.33,11.85,2,5,1,6,False
2025-01-05 03:00:00,Kosovo,Kosovo,XK,636.68,693.37,14.43,11.43,3,5,1,6,False
2025-01-05 04:00:00,Kosovo,Kosovo,XK,630.28,686.96,15.12,11.92,4,5,1,6,False
2025-01-05 05:00:00,Kosovo,Kosovo,XK,624.49,680.78,15.91,12.84,5,5,1,6,False
2025-01-05 06:00:00,Kosovo,Kosovo,XK,635.46,691.87,14.7,12.07,6,5,1,6,False
2025-01-05 07:00:00,Kosovo,Kosovo,XK,640.54,696.29,14.29,12.9,7,5,1,6,False
2025-01-05 08:00:00,Kosovo,Kosovo,XK,617.19,673.13,16.86,14.6,8,5,1,6,False
2025-01-05 09:00:00,Kosovo,Kosovo,XK,591.43,647.21,19.67,17.31,9,5,1,6,False
2025-01-05 10:00:00,Kosovo,Kosovo,XK,576.22,632.06,21.26,18.92,10,5,1,6,False
2025-01-05 11:00:00,Kosovo,Kosovo,XK,569.64,625.66,21.94,19.6,11,5,1,6,False
2025-01-05 12:00:00,Kosovo,Kosovo,XK,576.85,633.05,20.81,19.07,12,5,1,6,False
2025-01-05 13:00:00,Kosovo,Kosovo,XK,591.24,645.78,19.74,19.0,13,5,1,6,False
2025-01-05 14:00:00,Kosovo,Kosovo,XK,549.57,599.11,26.35,25.62,14,5,1,6,False
2025-01-05 15:00:00,Kosovo,Kosovo,XK,480.92,526.19,35.12,34.62,15,5,1,6,False
2025-01-05 16:00:00,Kosovo,Kosovo,XK,461.16,504.79,37.84,37.44,16,5,1,6,False
2025-01-05 17:00:00,Kosovo,Kosovo,XK,458.47,501.68,38.32,37.92,17,5,1,6,False
2025-01-05 18:00:00,Kosovo,Kosovo,XK,486.64,532.07,34.52,33.66,18,5,1,6,False
2025-01-05 19:00:00,Kosovo,Kosovo,XK,514.43,562.73,30.39,29.1,19,5,1,6,False
2025-01-05 20:00:00,Kosovo,Kosovo,XK,537.31,586.92,27.66,25.53,20,5,1,6,False
2025-01-05 21:00:00,Kosovo,Kosovo,XK,542.05,592.91,26.8,23.55,21,5,1,6,False
2025-01-05 22:00:00,Kosovo,Kosovo,XK,567.43,620.08,23.47,19.91,22,5,1,6,False
2025-01-05 23:00:00,Kosovo,Kosovo,XK,595.83,650.0,19.91,16.28,23,5,1,6,False
2025-01-06 00:00:00,Kosovo,Kosovo,XK,621.41,677.32,16.43,13.07,0,6,1,0,False
2025-01-06 01:00:00,Kosovo,Kosovo,XK,644.36,701.39,13.48,10.86,1,6,1,0,False
2025-01-06 02:00:00,Kosovo,Kosovo,XK,656.66,714.15,11.96,9.85,2,6,1,0,False
2025-01-06 03:00:00,Kosovo,Kosovo,XK,649.3,706.61,12.84,10.41,3,6,1,0,False
2025-01-06 04:00:00,Kosovo,Kosovo,XK,642.79,699.76,13.64,11.31,4,6,1,0,False
2025-01-06 05:00:00,Kosovo,Kosovo,XK,603.57,656.16,19.52,18.52,5,6,1,0,False
2025-01-06 06:00:00,Kosovo,Kosovo,XK,590.18,640.62,21.79,21.52,6,6,1,0,False
2025-01-06 07:00:00,Kosovo,Kosovo,XK,561.6,612.28,24.44,24.25,7,6,1,0,False
2025-01-06 08:00:00,Kosovo,Kosovo,XK,564.09,618.22,22.74,21.94,8,6,1,0,False
2025-01-06 09:00:00,Kosovo,Kosovo,XK,570.13,624.89,22.17,20.47,9,6,1,0,False
2025-01-06 10:00:00,Kosovo,Kosovo,XK,562.94,618.32,22.74,21.01,10,6,1,0,False
2025-01-06 11:00:00,Kosovo,Kosovo,XK,548.34,603.5,24.29,23.07,11,6,1,0,False
2025-01-06 12:00:00,Kosovo,Kosovo,XK,552.27,606.46,24.34,23.14,12,6,1,0,False
2025-01-06 13:00:00,Kosovo,Kosovo,XK,553.42,605.18,24.93,24.52,13,6,1,0,False
2025-01-06 14:00:00,Kosovo,Kosovo,XK,516.7,563.82,30.84,30.63,14,6,1,0,False
2025-01-06 15:00:00,Kosovo,Kosovo,XK,490.14,536.09,33.92,33.83,15,6,1,0,False
2025-01-06 16:00:00,Kosovo,Kosovo,XK,490.78,536.55,33.88,33.77,16,6,1,0,False
2025-01-06 17:00:00,Kosovo,Kosovo,XK,503.92,550.01,32.42,32.25,17,6,1,0,False
2025-01-06 18:00:00,Kosovo,Kosovo,XK,510.48,556.74,31.67,31.47,18,6,1,0,False
2025-01-06 19:00:00,Kosovo,Kosovo,XK,524.49,571.08,30.13,29.84,19,6,1,0,False
2025-01-06 20:00:00,Kosovo,Kosovo,XK,550.01,598.99,26.5,25.65,20,6,1,0,False
2025-01-06 21:00:00,Kosovo,Kosovo,XK,557.22,607.45,25.33,23.46,21,6,1,0,False
2025-01-06 22:00:00,Kosovo,Kosovo,XK,561.98,613.09,24.61,22.04,22,6,1,0,False
2025-01-06 23:00:00,Kosovo,Kosovo,XK,576.4,628.64,22.55,20.27,23,6,1,0,False
2025-01-07 00:00:00,Kosovo,Kosovo,XK,607.84,661.88,18.45,16.42,0,7,1,1,False
2025-01-07 01:00:00,Kosovo,Kosovo,XK,631.48,686.88,15.45,13.48,1,7,1,1,False
2025-01-07 02:00:00,Kosovo,Kosovo,XK,634.95,690.72,14.96,12.97,2,7,1,1,False
2025-01-07 03:00:00,Kosovo,Kosovo,XK,642.95,699.18,13.93,12.01,3,7,1,1,False
2025-01-07 04:00:00,Kosovo,Kosovo,XK,617.89,672.29,17.32,15.61,4,7,1,1,False
2025-01-07 05:00:00,Kosovo,Kosovo,XK,602.15,653.22,20.26,19.92,5,7,1,1,False
2025-01-07 06:00:00,Kosovo,Kosovo,XK,598.6,649.0,20.92,20.61,6,7,1,1,False
2025-01-07 07:00:00,Kosovo,Kosovo,XK,595.32,647.31,20.25,20.19,7,7,1,1,False
2025-01-07 08:00:00,Kosovo,Kosovo,XK,581.79,633.11,22.09,21.86,8,7,1,1,False
2025-01-07 09:00:00,Kosovo,Kosovo,XK,586.49,640.19,20.6,19.97,9,7,1,1,False
2025-01-07 10:00:00,Kosovo,Kosovo,XK,576.21,630.02,21.53,20.96,10,7,1,1,False
2025-01-07 11:00:00,Kosovo,Kosovo,XK,579.84,633.28,21.3,21.05,11,7,1,1,False
2025-01-07 12:00:00,Kosovo,Kosovo,XK,574.92,625.65,23.23,23.02,12,7,1,1,False
2025-01-07 13:00:00,Kosovo,Kosovo,XK,566.36,616.41,24.42,24.04,13,7,1,1,False
2025-01-07 14:00:00,Kosovo,Kosovo,XK,551.65,599.95,26.73,26.39,14,7,1,1,False
2025-01-07 15:00:00,Kosovo,Kosovo,XK,512.3,557.34,31.98,31.96,15,7,1,1,False
2025-01-07 16:00:00,Kosovo,Kosovo,XK,524.07,569.47,30.61,30.59,16,7,1,1,False
2025-01-07 17:00:00,Kosovo,Kosovo,XK,538.21,584.52,28.8,28.79,17,7,1,1,False
2025-01-07 18:00:00,Kosovo,Kosovo,XK,555.78,603.58,26.4,26.28,18,7,1,1,False
2025-01-07 19:00:00,Kosovo,Kosovo,XK,586.23,636.65,22.04,21.94,19,7,1,1,False
2025-01-07 20:00:00,Kosovo,Kosovo,XK,599.08,650.86,20.13,19.85,20,7,1,1,False
2025-01-07 21:00:00,Kosovo,Kosovo,XK,586.01,637.46,21.71,20.93,21,7,1,1,False
2025-01-07 22:00:00,Kosovo,Kosovo,XK,588.53,640.2,21.44,20.13,22,7,1,1,False
2025-01-07 23:00:00,Kosovo,Kosovo,XK,607.27,659.51,19.2,18.35,23,7,1,1,False
2025-01-08 00:00:00,Kosovo,Kosovo,XK,645.4,700.02,14.22,13.44,0,8,1,2,False
2025-01-08 01:00:00,Kosovo,Kosovo,XK,676.18,732.16,10.43,10.0,1,8,1,2,False
2025-01-08 02:00:00,Kosovo,Kosovo,XK,684.45,740.78,9.41,9.09,2,8,1,2,False
2025-01-08 03:00:00,Kosovo,Kosovo,XK,669.19,724.88,11.27,10.7,3,8,1,2,False
2025-01-08 04:00:00,Kosovo,Kosovo,XK,650.66,704.3,14.07,13.81,4,8,1,2,False
2025-01-08 05:00:00,Kosovo,Kosovo,XK,604.83,655.28,20.23,20.15,5,8,1,2,False
2025-01-08 06:00:00,Kosovo,Kosovo,XK,566.66,615.56,24.73,24.73,6,8,1,2,False
2025-01-08 07:00:00,Kosovo,Kosovo,XK,557.01,605.15,26.11,26.11,7,8,1,2,False
2025-01-08 08:00:00,Kosovo,Kosovo,XK,568.67,620.43,23.19,23.07,8,8,1,2,False
2025-01-08 09:00:00,Kosovo,Kosovo,XK,604.09,661.66,16.87,16.09,9,8,1,2,False
2025-01-08 10:00:00,Kosovo,Kosovo,XK,612.05,669.96,16.06,14.83,10,8,1,2,False
2025-01-08 11:00:00,Kosovo,Kosovo,XK,632.29,691.23,13.47,12.38,11,8,1,2,False
2025-01-08 12:00:00,Kosovo,Kosovo,XK,645.16,702.38,13.04,12.33,12,8,1,2,False
2025-01-08 13:00:00,Kosovo,Kosovo,XK,639.25,694.4,14.5,14.35,13,8,1,2,False
2025-01-08 14:00:00,Kosovo,Kosovo,XK,581.1,630.65,23.19,22.84,14,8,1,2,False
2025-01-08 15:00:00,Kosovo,Kosovo,XK,545.29,592.47,27.79,27.29,15,8,1,2,False
2025-01-08 16:00:00,Kosovo,Kosovo,XK,552.58,600.16,26.81,26.4,16,8,1,2,False
2025-01-08 17:00:00,Kosovo,Kosovo,XK,553.17,600.88,26.74,26.36,17,8,1,2,False
2025-01-08 18:00:00,Kosovo,Kosovo,XK,553.16,601.43,26.5,25.91,18,8,1,2,False
2025-01-08 19:00:00,Kosovo,Kosovo,XK,580.34,630.26,22.95,22.5,19,8,1,2,False
2025-01-08 20:00:00,Kosovo,Kosovo,XK,603.16,655.95,19.38,18.21,20,8,1,2,False
2025-01-08 21:00:00,Kosovo,Kosovo,XK,605.55,658.76,19.0,17.52,21,8,1,2,False
2025-01-08 22:00:00,Kosovo,Kosovo,XK,482.11,528.43,34.83,32.83,22,8,1,2,False
2025-01-08 23:00:00,Kosovo,Kosovo,XK,640.73,695.5,14.67,13.62,23,8,1,2,False
2025-01-09 00:00:00,Kosovo,Kosovo,XK,671.35,727.85,10.73,9.91,0,9,1,3,False
2025-01-09 01:00:00,Kosovo,Kosovo,XK,679.7,736.55,9.68,9.02,1,9,1,3,False
2025-01-09 02:00:00,Kosovo,Kosovo,XK,677.18,733.82,10.0,9.42,2,9,1,3,False
2025-01-09 03:00:00,Kosovo,Kosovo,XK,680.9,737.53,9.62,9.11,3,9,1,3,False
2025-01-09 04:00:00,Kosovo,Kosovo,XK,651.74,706.88,13.3,12.57,4,9,1,3,False
2025-01-09 05:00:00,Kosovo,Kosovo,XK,583.06,633.51,22.5,21.74,5,9,1,3,False
2025-01-09 06:00:00,Kosovo,Kosovo,XK,554.32,602.07,26.65,26.28,6,9,1,3,False
2025-01-09 07:00:00,Kosovo,Kosovo,XK,543.69,592.3,27.3,27.28,7,9,1,3,False
2025-01-09 08:00:00,Kosovo,Kosovo,XK,566.73,621.93,21.71,21.33,8,9,1,3,False
2025-01-09 09:00:00,Kosovo,Kosovo,XK,566.56,624.85,20.31,19.76,9,9,1,3,False
2025-01-09 10:00:00,Kosovo,Kosovo,XK,567.02,623.76,21.18,20.48,10,9,1,3,False
2025-01-09 11:00:00,Kosovo,Kosovo,XK,579.95,636.73,19.89,19.02,11,9,1,3,False
2025-01-09 12:00:00,Kosovo,Kosovo,XK,601.59,658.9,17.29,16.6,12,9,1,3,False
2025-01-09 13:00:00,Kosovo,Kosovo,XK,616.72,672.83,16.22,15.88,13,9,1,3,False
2025-01-09 14:00:00,Kosovo,Kosovo,XK,603.96,654.73,20.26,20.15,14,9,1,3,False
2025-01-09 15:00:00,Kosovo,Kosovo,XK,532.76,578.72,29.56,29.38,15,9,1,3,False
2025-01-09 16:00:00,Kosovo,Kosovo,XK,533.02,579.33,29.34,29.1,16,9,1,3,False
2025-01-09 17:00:00,Kosovo,Kosovo,XK,536.28,583.17,28.81,28.53,17,9,1,3,False
2025-01-09 18:00:00,Kosovo,Kosovo,XK,557.69,606.5,25.76,25.29,18,9,1,3,False
2025-01-09 19:00:00,Kosovo,Kosovo,XK,567.72,617.23,24.43,23.87,19,9,1,3,False
2025-01-09 20:00:00,Kosovo,Kosovo,XK,591.83,643.72,20.91,20.02,20,9,1,3,False
2025-01-09 21:00:00,Kosovo,Kosovo,XK,595.49,648.06,20.32,19.05,21,9,1,3,False
2025-01-09 22:00:00,Kosovo,Kosovo,XK,609.75,663.06,18.56,17.25,22,9,1,3,False
2025-01-09 23:00:00,Kosovo,Kosovo,XK,623.74,678.16,16.66,15.16,23,9,1,3,False
2025-01-10 00:00:00,Kosovo,Kosovo,XK,639.91,695.04,14.65,13.36,0,10,1,4,False
2025-01-10 01:00:00,Kosovo,Kosovo,XK,658.54,714.48,12.34,11.35,1,10,1,4,False
2025-01-10 02:00:00,Kosovo,Kosovo,XK,670.94,727.51,10.77,9.9,2,10,1,4,False
2025-01-10 03:00:00,Kosovo,Kosovo,XK,675.56,732.3,10.22,9.37,3,10,1,4,False
2025-01-10 04:00:00,Kosovo,Kosovo,XK,649.4,705.1,13.41,12.19,4,10,1,4,False
2025-01-10 05:00:00,Kosovo,Kosovo,XK,659.99,714.7,12.69,12.23,5,10,1,4,False
2025-01-10 06:00:00,Kosovo,Kosovo,XK,616.68,668.32,18.46,18.26,6,10,1,4,False
2025-01-10 07:00:00,Kosovo,Kosovo,XK,600.81,654.28,18.95,18.92,7,10,1,4,False
2025-01-10 08:00:00,Kosovo,Kosovo,XK,591.07,645.43,19.62,19.41,8,10,1,4,False
2025-01-10 09:00:00,Kosovo,Kosovo,XK,570.36,626.44,20.98,20.41,9,10,1,4,False
2025-01-10 10:00:00,Kosovo,Kosovo,XK,572.24,628.72,20.77,20.13,10,10,1,4,False
2025-01-10 11:00:00,Kosovo,Kosovo,XK,573.33,630.0,20.48,19.88,11,10,1,4,False
2025-01-10 12:00:00,Kosovo,Kosovo,XK,583.92,639.85,19.75,19.27,12,10,1,4,False
2025-01-10 13:00:00,Kosovo,Kosovo,XK,611.31,664.69,18.17,17.99,13,10,1,4,False
2025-01-10 14:00:00,Kosovo,Kosovo,XK,571.12,620.15,24.38,24.19,14,10,1,4,False
2025-01-10 15:00:00,Kosovo,Kosovo,XK,516.17,561.38,31.5,31.43,15,10,1,4,False
2025-01-10 16:00:00,Kosovo,Kosovo,XK,514.16,558.94,31.91,31.84,16,10,1,4,False
2025-01-10 17:00:00,Kosovo,Kosovo,XK,525.52,570.61,30.62,30.54,17,10,1,4,False
2025-01-10 18:00:00,Kosovo,Kosovo,XK,547.43,594.63,27.54,27.29,18,10,1,4,False
2025-01-10 19:00:00,Kosovo,Kosovo,XK,574.65,624.33,23.61,23.25,19,10,1,4,False
2025-01-10 20:00:00,Kosovo,Kosovo,XK,594.14,645.38,20.97,20.39,20,10,1,4,False
2025-01-10 21:00:00,Kosovo,Kosovo,XK,606.06,658.97,19.08,17.9,21,10,1,4,False
2025-01-10 22:00:00,Kosovo,Kosovo,XK,615.02,669.24,17.7,15.72,22,10,1,4,False
2025-01-10 23:00:00,Kosovo,Kosovo,XK,638.62,694.14,14.76,12.67,23,10,1,4,False
2025-01-11 00:00:00,Kosovo,Kosovo,XK,667.57,724.11,11.26,9.9,0,11,1,5,False
2025-01-11 01:00:00,Kosovo,Kosovo,XK,683.71,741.14,9.15,8.01,1,11,1,5,False
2025-01-11 02:00:00,Kosovo,Kosovo,XK,691.2,749.0,8.16,7.17,2,11,1,5,False
2025-01-11 03:00:00,Kosovo,Kosovo,XK,692.83,750.8,7.88,6.94,3,11,1,5,False
2025-01-11 04:00:00,Kosovo,Kosovo,XK,686.84,744.47,8.63,7.68,4,11,1,5,False
2025-01-11 05:00:00,Kosovo,Kosovo,XK,648.81,704.1,13.59,12.62,5,11,1,5,False
2025-01-11 06:00:00,Kosovo,Kosovo,XK,620.66,673.66,17.52,16.67,6,11,1,5,False
2025-01-11 07:00:00,Kosovo,Kosovo,XK,587.44,638.2,21.95,21.28,7,11,1,5,False
2025-01-11 08:00:00,Kosovo,Kosovo,XK,568.97,619.25,24.02,23.57,8,11,1,5,False
2025-01-11 09:00:00,Kosovo,Kosovo,XK,553.48,602.97,26.12,25.26,9,11,1,5,False
2025-01-11 10:00:00,Kosovo,Kosovo,XK,543.81,592.83,27.37,26.42,10,11,1,5,False
2025-01-11 11:00:00,Kosovo,Kosovo,XK,540.9,589.93,27.68,26.58,11,11,1,5,False
2025-01-11 12:00:00,Kosovo,Kosovo,XK,531.5,580.3,28.78,27.37,12,11,1,5,False
2025-01-11 13:00:00,Kosovo,Kosovo,XK,527.76,576.28,29.24,27.75,13,11,1,5,False
2025-01-11 14:00:00,Kosovo,Kosovo,XK,520.15,567.48,30.49,29.36,14,11,1,5,False
2025-01-11 15:00:00,Kosovo,Kosovo,XK,511.93,557.46,32.0,31.48,15,11,1,5,False
2025-01-11 16:00:00,Kosovo,Kosovo,XK,499.1,543.07,33.92,33.55,16,11,1,5,False
